Feature,Fisher_Score
ADH1A,498.7904129179129
ASH2L,498.7488594679903
NKIRAS1,498.5860557234254
PFTK1,498.46189477763255
MYOZ3,498.30205272553377
PRKAG1,498.2220446147841
C10orf114,498.1302268779046
ARHGAP6,497.9406841142222
TBC1D7,497.79476723356555
IL4R,497.15853229784864
SPATA7,496.9784713655885
LILRB3,496.7706820677727
LILRA2,496.62789519930686
PPP2CA,496.2094916801758
TMPRSS5,496.086019487608
C1QA,495.976541874413
AFG3L2,495.7642989589463
MSN,495.58038831705903
HMGCS1,495.45808635544546
ELTD1,495.4387381625123
NRIP2,495.3926768000567
MT1M,495.30098663144815
C8orf46,495.2880452471341
RPGR,495.16953206101607
ATP2B1,495.123147571004
RIT2,495.03084607931163
RSAD1,494.68101673956164
TBR1,494.5693260565784
DAK,494.46399002147757
NFATC3,494.4326479950994
POLR3F,494.34352072569243
HTR5A,494.0311037226909
BAI3,494.0305932599064
RP13-102H20.1,493.5323400500157
TSFM,493.20523554524635
MCHR1,492.8847069587034
GRRP1,492.72862302888893
C1QB,492.64448310558123
GRM8,492.33204850925597
SH3TC1,492.30199463133295
REEP1,492.27374023100464
NDUFA8,492.1035365430269
TMEM133,492.092845611494
ZNF443,491.45847025948933
NXPH1,491.22941773855865
HCN1,491.19875926445144
S100A4,491.1730413085596
NPY5R,491.0932207456584
PTPRU,490.9060885459179
KLHL14,490.70767081137785
C10orf75,490.5510813291879
WFS1,490.325617483806
UCHL5,490.23318993982014
PRDM12,490.16143534903495
CCDC43,490.0220417843948
STX12,490.0142758204094
AKAP13,489.8795981581716
FYCO1,489.7127349212419
MIA,489.6251106015872
ATP5A1,489.51121491809363
DDX28,489.4212119761071
ELOVL7,489.3841535139742
C1orf79,489.0002109835443
TAL1,488.84543632539675
STAB1,488.5434321773691
TMEM85,488.3035528724324
LMBR1,488.23257850338
ARHGAP20,488.0096161695791
C18orf21,487.9156644874551
ZHX3,487.8628088718274
TOR1A,487.7816670943624
D4ST1,487.31097252840243
C6orf96,487.30831422472215
MRPS35,487.2491437909009
SLC43A1,487.2307507733839
PFKM,487.1154606920932
SCRIB,487.1154357309996
GPR4,486.97742636885204
MCTS1,486.901835577811
SLC30A9,486.5878151251938
HBQ1,486.53367056061523
GOT2,486.49589880011297
CASP1,486.38414384071757
CLCN7,486.06379447379504
KIAA1279,486.00067042812753
PJA1,485.9957865835278
BECN1,485.68971742852955
RNF135,485.6189108703013
MAPRE1,485.5016696271759
AP3M2,485.38721047043913
PREPL,485.33960378655985
CYC1,485.31226060931675
FCGBP,485.114343841574
SRM,485.0512949613312
GAP43,484.9064766694804
RTN3,484.71222115414446
KIFAP3,484.1584215796871
HBP1,484.14388876079784
GYPC,483.84359414862763
CYCS,483.72929795767857
C10orf83,483.7145862835945
SMYD3,483.64041762153954
DDX10,483.62585783564845
TBC1D1,483.3162515981529
TIMP1,483.2685558806831
ZMAT2,483.2354347576401
NEK10,483.04996125722806
NDUFB6,483.0419170869239
CDK2AP2,482.99470063128814
STAM,482.6369170333829
TMEM121,482.55840795607935
PPL,482.4491743846299
TRIP6,482.343377972973
STAT5A,482.0188578307779
NCOA1,482.0047779257043
SH3PX3,481.50852567307663
ARL4C,481.1351982545624
FYN,481.0176453333806
USP52,481.01217919648815
PGAM1,480.93223093333097
ELL,480.9279084410223
HMGCLL1,480.92087628213056
PAFAH1B1,480.78702543598297
DLAT,480.7128213039078
RAB20,480.65980541319914
CEP68,480.64818380216195
SNAP23,480.3806981441992
LPIN1,480.1339051364912
C17orf72,479.8988376055448
RTN4IP1,479.7866597684971
USP3,479.5054941120777
TRIM37,479.45123145289983
SLC20A1,479.3907029558486
C6orf35,479.3009158684182
RIMS3,479.28686210211316
ADAM33,478.97690575146527
C21orf82,478.9628553163263
NHLRC1,478.858288479188
ST6GALNAC3,478.65145480055145
C14orf29,478.6415836515165
UNC5D,478.5021928981297
NUDT11,478.2400966627241
PHB,478.1033124663756
GJA4,477.8128799793276
SPAG7,477.77816249886354
C20orf141,477.6891227317118
TTLL11,477.1374319794372
ATXN10,477.0236068610095
KIAA0319,476.92019914562235
PNMA1,476.8504168889815
AP3S1,476.81764040990356
ACIN1,476.64379795127945
ADORA2A,476.63663207160863
ARL9,476.61724208119153
LCMT1,476.5192611452196
UQCRQ,476.2336918935041
PLXNB1,476.03745060605195
SNURF,475.8887615961555
BDH2,475.58812951717425
ZMAT4,475.51838337057836
TOMM70A,475.4531956566016
PRKCH,475.17371989701644
MSX1,475.16676537278636
FLRT1,474.99550368732355
CHSY1,474.9894274278412
PTS,474.95438538590184
CRB2,474.7299455445966
AK5,474.5821085491903
TMEFF1,474.0838990520991
SLC27A4,473.9839175984298
PDHA1,473.53207830464635
FBXW9,473.39276610219986
SELL,473.38205098711956
SEC61A2,473.2921382602125
C14orf2,473.2597195523168
DLG3,472.83275291951986
ATBF1,472.7722566916229
RNF41,472.6471909035591
LEPRE1,472.57639241890274
PDHB,472.34965743344486
CIDEA,472.2976854257459
HINT1,472.12693195693066
SYTL2,472.03297370149414
RP2,471.8884412680909
DDAH2,471.7371208805666
LIMK2,471.65204170938273
NUP98,471.6460933273018
NEGR1,471.49734207270507
PTGES2,471.3207928780471
DCTN2,471.3153395640935
TMEM38A,471.1483996855024
MTM1,470.61561360793837
RTP1,470.2520129660286
ANXA5,470.2356622601771
P4HA2,470.1057844628407
STON1,470.08418938008566
YPEL1,469.98862012371194
SPG20,469.9815886541724
WDR47,469.9593097975562
LGI2,469.93375042921133
PIK4CA,469.6713047729366
PLOD1,469.6279679647927
KCNJ3,469.6039263792122
VBP1,469.53181258698305
FGFR1,469.521484585494
IL27,469.20671271066965
ACADVL,468.8029283975846
ABCA11,468.5396892672242
ZNF25,468.3159763940562
C10orf85,468.31517828865105
VRK1,468.28043498689266
CORO2A,468.2155694827574
GALM,468.19615845159126
KIAA1086,468.008725833937
ATP6AP1,467.97857310950224
LHX6,467.9763343558467
HIST3H2BB,467.93226945274137
MT1JP,467.72497618518304
OR7G2,467.54914715689335
KIAA0963,467.4921258115833
RTBDN,467.4495006586791
C9orf4,467.3932707447844
KIAA1107,467.36286923975774
TPI1,467.3494762698657
LGI4,466.8969836279026
TRIM38,466.76213472058
RAB14,466.7208135680002
ITGA5,466.5798756998523
UQCRFS1,466.50730316069246
C5orf22,466.33853671516806
LEPREL1,466.2923896142914
MGA,466.15885832952955
TBCC,465.9525311769552
DTX2,465.9469795302574
PLAA,465.8479380166205
PPM1H,465.7718094419944
UGP2,465.5227395846223
COMMD9,465.5066606087905
TUBG2,465.42917939860314
SMARCA2,465.39343815511546
CACNA2D3,465.0884657203004
OAT,464.9600935726273
PIAS1,464.7800292537591
LRPPRC,464.76386087166753
ELAVL4,464.67923422721213
GPSM3,464.6393181349073
PJA2,464.51335505435986
MYCBP2,464.46709027399913
KLHL6,464.0986814257093
VEZT,463.9006808327911
C1orf163,463.70910028336164
ICAM2,463.6000193342222
SDCCAG3,463.56870339383704
IBRDC2,463.50645224245346
LYCAT,463.3340327695955
SLC7A7,463.33133925286563
RNF126,463.32778903657015
MACF1,463.3199538052057
PHF17,463.25116159286
PILRA,463.2319385929604
KIAA1305,463.22474362157345
SUSD1,463.2235963932007
GLRX5,462.8177142660895
BRMS1L,462.80502352972053
POGK,462.7071948673981
DRD5,462.440110101572
ABAT,462.36480664405326
ACSL6,461.9178643428061
CD81,461.81129005379205
DBC1,461.47289630197713
FBXL7,461.40718951535473
ATP1A1,461.3738770171218
SNRPD1,461.0976884434038
PPP2R2C,461.03448440178914
ZWILCH,460.9343744228805
PDCD2L,460.87135131019534
EPHB4,460.8694635870301
OSBPL1A,460.7744685986115
COL8A2,460.56168808400855
PNMA5,460.0885937686492
XK,459.47118737824565
SERF1B,459.3988518071941
GBP2,459.34968210049374
PRG1,459.327972136669
ARPC1B,459.1061094784376
MT1F,458.8168402879254
SLC9A9,458.188400266406
ZNF410,457.7466972277557
PNMA6A,457.7390237830552
PHKA2,457.6446232741068
HECW1,457.6248548168736
EVI1,457.0195995680908
CRI1,456.96687479361367
PDHX,456.8777367189316
GALR1,456.7410355208298
FBXO8,456.73203575273743
VPS13C,456.6842978850356
LRRC47,456.5968959513678
RFX1,456.2695798935962
MLSTD1,456.26256210801705
MSH2,456.25899774706187
MRPS22,456.18147899654457
RND1,456.1461860215783
YARS,456.0320045780763
FAM111A,455.9815732634594
DACH2,455.908149377741
EMP1,455.83215400918994
C3orf59,455.54677435467966
NGLY1,455.4718231211687
LRP11,455.42201890747833
ITGB4,455.1920791618291
ELL3,455.109273440789
SNAPC3,455.00094356576494
SYNGR3,454.9112097865971
PPFIA1,454.75472145060417
SPARC,454.7476483664544
IFT52,454.7437392975018
KCNJ6,454.6268985831256
MYB,454.60559941827603
PPP1R14B,454.56321384005
S100A10,454.42408279763845
OGFRL1,454.4136093523592
FGFRL1,454.34367969820266
TUBB3,454.18061764001027
PVALB,453.6419515228983
SERF2,453.56786046724136
METAP1,453.40628771179684
KIAA1949,453.2984817618485
C12orf32,453.23854241484236
SKP1A,453.1955386232757
IL13RA2,453.1525876481477
PDGFRB,453.141624435383
DHX36,453.13169298406547
TUBB6,453.0875219801379
NDUFA9,452.8653281769349
OXGR1,452.74972866960815
SLITRK1,452.7425789029527
ABHD7,452.66124997684767
C20orf39,452.4454483083794
SPRN,452.42941946767235
NRXN1,452.4161234727549
TRIM21,452.2721293552309
ABL1,452.2479871699577
NDRG3,452.15252369847053
UBTD1,452.12283041884206
HIVEP1,452.11918542607475
HTR7,451.87525885312624
SERF1A,451.83214565759505
TMEM9,451.68463254672713
EPB41L3,451.5911780643574
TGFBR3,451.59095655239105
OPN3,451.24062774353456
RNASE6,451.0888308952143
UNG,450.90798153735284
BAG3,450.58466231893965
PSMD8,450.4187755423505
TXNDC9,450.23788339097473
PER1,450.08399458125143
AP1G2,450.03110353197246
LTBR,449.88877943743546
LRRC8A,449.6471904832762
FANCE,449.16851211666335
MANSC1,449.06111749137904
MYO1F,448.9176783731143
UNC84B,448.8786077792663
NGRN,448.7099386777364
METTL7A,448.703493814368
F8,448.622213963468
CDKN3,448.5997739893577
UQCRC1,448.4288827198013
RHBDF1,447.9847444462865
ZIC2,447.70094385214946
MYD88,447.6856022510307
SLC39A1,447.5074055144976
TMEM126A,447.40379608340925
MTX3,447.34071905760226
UNC93B1,447.32644716602556
ORC3L,447.1621968850037
EPOR,447.0796890226302
SERPINA3,446.81968290107113
AMICA1,446.56386026830546
STEAP3,446.5073210492168
C9orf125,446.2190549529246
CLEC5A,445.9023010090576
VAMP8,445.76878483952737
FAM102B,445.7447300624318
NPPA,445.7144921717533
HMOX2,445.5275638117039
MMD,445.2105940136789
PGBD5,445.0344183674623
ALDH1A3,444.92991266348344
CLU,444.9266433638044
PRKAR1A,444.7063336313478
FAM79A,444.57843122233396
C6orf114,444.4666689174328
COPS3,444.34023020316454
DYNLT1,444.28052808414566
FER1L3,444.0998038156488
DIRAS2,444.03749643702565
FGF9,444.00489979554374
IL1R1,443.84750212795325
APBB3,443.840949226805
GPR177,443.77933265269394
NCOA3,443.5623181540117
C2orf4,443.01885842814517
PLTP,442.89618398605893
OR2T34,442.87883640262976
OGFOD1,442.51873873935455
HIGD1B,442.2576305750111
UBE2V2,442.1429712757124
SLC8A2,442.01382325674973
UBE2D2,441.70843442796
CDCA5,441.5785867622375
TCF15,441.5390609755056
IL15,441.49995362110104
MRPL3,441.4869024279451
ADFP,440.9367912901614
SLC43A3,440.87941463311284
SLC35B1,440.674126405728
HAS1,440.24747969424016
RP11-130N24.1,440.2461909179255
PRKCBP1,440.1735894935272
MRPS18C,440.12070340157493
PTGFRN,439.96105915105943
ZNF175,439.94076548454393
CACNG3,439.93345550417564
SH3BP2,439.81492624392644
SLC25A30,439.77261205968955
ANKH,439.679253830292
PLCD1,439.3725341422613
KCTD8,439.3643602217603
PPM2C,439.2744653165146
SPG21,439.1607091570353
ACSBG1,438.9882966445411
DUSP18,438.62434242590484
LSM4,438.51356219322423
LAPTM4A,438.2921361109122
DUSP6,438.2905916371433
MTMR3,438.18719792476975
TBX15,438.03914824434435
TP53INP1,437.9307356601407
C12orf52,437.88530530410003
NUMA1,437.74443929545237
STXBP5,437.7091331424824
FOXJ1,437.5673353453428
PRR4,437.5550693055508
CBFB,437.472442195786
RALB,437.3152616382075
OVOL2,437.2083815405753
ACBD6,437.18318880066045
CAMSAP1,437.10467071367225
FOXD1,437.09783238447267
CNOT2,437.0292571697986
PTRH1,437.01543617657876
NPM2,436.9421472049279
DCLRE1C,436.88351697877556
TRAF3,436.6457272031611
CYBRD1,436.58476085153126
RBMX,436.4499951588459
STOML1,436.33844381677363
RTCD1,436.23078537454137
VMD2L2,436.15106275845653
MAP2K4,435.5291876555347
PARP2,435.5095802652278
ARHGAP29,435.3031447662091
ZDHHC18,435.23503014301417
SNRPN,435.23004581323676
CPVL,435.1867784077658
BBS7,435.1178637066258
MS4A4A,435.01346365298514
ASIP,434.7311538762543
LOXL3,434.50487569247184
PROK2,434.09271998548127
KIAA0090,433.96319314400114
SUMO1,433.95747158906795
MRPS10,433.85693150920395
KTN1,433.6490767152384
PTK9L,433.58743897974966
PPP1R10,433.4638355383589
DNAJC18,433.4563119320036
SSSCA1,433.3976137068033
CXCR4,433.2846059387709
LAT2,433.107135399356
SC5DL,432.97295610477
SEPT8,432.9718118219614
PARL,432.9255823063493
ARRDC2,432.6894075706301
SORCS1,432.6558690770004
HCG18,432.5093116643462
UBE2N,432.44569916812526
SYT4,432.3813654003693
HBLD2,432.35169352650917
B3GALT3,432.2343912773102
VIM,432.1678954750016
ELOVL4,431.6384575259263
CD180,431.48995198017167
GNB5,431.38032409617597
B3GALT2,431.30760848271666
ARAF,431.2189404371678
MSRB3,431.18287809889125
FLI1,431.15969068947504
DLL4,431.1124592937283
NUAK1,430.95576908847
DDX39,430.644603331152
S100A11,430.63348778147906
CRSP9,430.5715690889731
PLEKHA7,430.50016454945387
PPIC,430.274523583102
RNF150,430.1625718454136
C16orf35,429.89512824599205
FARSLA,429.6444997389531
PSMC1,429.6058529589764
AUH,429.5013657262122
RHBDD2,429.5000008629874
FAM20B,429.4521595302502
FSTL3,429.4179024779678
HDGF,429.3811897371651
ZIC1,429.2051809985313
TM6SF1,429.07545720221844
THRAP1,429.0118732500345
FGR,428.96833718292925
CHRDL2,428.87802020548475
APOL1,428.7837351664835
RCN2,428.69720001227324
EPS8,428.61305012929085
MDH1B,428.4265378737019
C3orf10,428.3535467986175
HTR2C,428.22956430658076
PMS2L5,428.18557989081296
RASSF5,428.1241406147524
TRIM54,428.07861487291575
KIAA0317,427.82401174985955
B4GALT1,427.6680299517559
CDKN1A,427.47991701483284
GPR155,427.4719165761694
FAM49B,427.0732385630379
HISPPD2A,426.89729391659034
GALNT14,426.8893800190997
RP1-32F7.2,426.8192917517159
TNXB,426.7155812443942
RCOR2,426.67741605494086
SLC4A10,426.51096814545116
TRAPPC6B,426.15711378061275
CHRM3,426.114282891113
TMEM65,425.87640784404323
TUBGCP5,425.73110802967403
WHSC2,425.6600379978107
GRIA2,425.6357758542208
C21orf71,425.61727518608063
REEP4,425.4921630335103
ACTR2,425.490797959034
GRN,425.45104385046176
S100A9,425.40170487234
TMEM141,425.10683550044786
NXN,424.71773295445155
ANXA3,424.7127333874794
GDPD3,424.5519805511685
IRAK3,424.1768754674591
FAM26A,423.9819451937137
EPHX1,423.72414319055827
RBM4B,423.71058408503086
C17orf56,423.6626172627666
CX3CL1,423.62563197318843
PCF11,423.39008729160946
DNM1L,423.25876645260234
ADAM23,423.2025241813766
MAPK9,422.94507074555474
IFI30,422.66441224608684
MAGED1,422.6186403848423
GLMN,422.56219716412863
SOX9,422.55829867851924
EXOC6,422.4507271638139
RUNX3,422.24965771032214
DDX1,422.21349628011853
ATP6V0D1,421.85069754107747
MYEF2,421.758586804173
MARCH3,421.4563428595372
AXUD1,421.41072972823423
TIMM17A,421.35944963961276
RRAGB,421.26449628855823
PTAR1,420.9429220888587
SLITRK3,420.7159773596237
USP10,420.7128082089527
HAPLN1,420.5766487747029
HARS,420.18284041361295
CDK7,419.9508578561745
C9orf73,419.84028365444465
CLDN5,419.29071794405286
ATXN3,419.1471262305745
C10orf22,419.1350053851375
PKN3,419.081608696703
LEMD2,419.00864937160344
CYBA,418.9256958413012
LRRC40,418.7942042789736
SEPHS2,418.6448365967949
CD47,418.6372320983962
GUCY1B3,418.58613620105314
EIF4A2,418.54005220486033
MYH14,418.40625333109887
HLX1,418.4033799523354
EIF4E3,418.1930444474581
U2AF1L2,417.92948815297643
ZNF233,417.81020411365097
BMP6,417.75413447978036
C20orf44,417.6518930063545
TIMM8B,417.60151595713717
RHOC,417.4870783883851
AP3M1,417.4539842685438
DYNLT3,417.11061681357
HIST1H4H,417.1033775673337
MMACHC,416.94826228338866
ACOT4,416.93157949278856
NFKB1,416.8784846919117
XLKD1,416.82330670728777
GNG5,416.79815077044407
ZNF512,416.5893426745396
FXYD6,416.5841835894072
GRASP,416.3819601473507
PLEC1,415.9999706736212
BLCAP,415.9579165329127
TUBB2C,415.7962578405577
ARMC9,415.73270764363656
CCDC96,415.4759855504934
COX7B,415.3116702588003
PMM1,415.19069108009757
HIF3A,414.9197120114676
RAD18,414.75792452551434
CEP72,414.40975859107766
C14orf92,414.3627628557591
AGTRL1,414.32922953030277
C3AR1,414.114388468857
HSPB8,414.0704523193278
MRPS9,414.035940917199
C14orf162,413.9967034879944
NEO1,413.7969597055083
ARPC1A,413.6917384947417
DNA2L,413.43539311649386
SDHB,413.42289038633044
RAB42,413.04192582275607
AKR1C3,413.03815807087733
MRPS11,412.9136716357298
BMPER,412.6976200270721
HGF,412.667905431151
CDH12,412.6484825001235
TTC7A,412.5557654382984
MGST2,412.54229452439506
LONRF3,412.51905418315016
ANGPTL4,412.5044026658693
SLIT1,412.376803936542
TXNIP,412.37393707762067
KIAA0913,412.0989069797385
MS4A7,412.00076534215304
WDR17,411.94586934153284
TBC1D14,411.87223192203805
DVL2,411.7868006339336
MT1E,411.6876393161366
GRM3,411.4967153733598
MYOT,411.3598807383145
TM2D2,411.3094827565705
SNAPC2,411.22934883175253
LOR,411.1727527481602
CIC,411.04233582757536
PDZD11,410.90853647501075
FBXO27,410.90375492014016
C12orf29,410.85791116955664
WIPI1,410.6487652201407
GNG2,410.5076237618829
NCF4,410.49601578266413
TEAD2,410.2497091954431
TCEA2,410.23015184965635
DSTN,410.13343850855284
PREI3,410.06383301289765
MED12,409.8635169308663
SPATS2,409.6068236724692
FEN1,409.57277748269325
NAV3,409.5412938220908
MPPED1,409.47676480289186
TRPM7,409.474882400077
CAMLG,409.36976207034076
CTBP2,409.24751250857776
RP11-54H7.1,408.9649254929485
OR7A5,408.8441034962594
PLCL2,408.8256843219299
EPS8L2,408.7032499497271
RPA4,408.67470127159845
FBXO18,408.56797326795765
RHOBTB3,407.8546361761563
MORN3,407.8435110360897
C18orf10,407.79165152190063
HIVEP2,407.7399182135347
RAB32,407.57549845944357
PERP,407.5313169950705
IMPG1,407.4685634511812
ITGB2,407.3393729593437
HIST1H1C,406.9121786588208
VPS29,406.81613976192574
FCGR2A,406.66166777323747
TSPAN5,406.6378830045834
CHST11,406.5090476098252
PLCG1,406.4515947468198
TFCP2,406.4391984179716
STAU1,406.4172870700338
TRIM5,406.33932924228463
COL6A1,406.2540520807014
BANP,405.83487127725266
HEBP2,405.8197651813506
RWDD2,405.72299585004197
TRAF3IP1,405.4909179616539
ALOX15B,405.37401338916936
DOK6,405.3397307095763
C1orf74,405.21182494528693
NIFUN,405.19836612470186
SEMA5B,405.1484216465787
PGRMC1,405.13910074318846
NRG3,405.1316988477141
PHF2,405.1101878404518
C1orf52,405.10364305124324
ZNF239,405.10056714987155
SEC14L1,404.9454296384468
TAP1,404.8133235640606
EEF1E1,404.6759531876607
LRRC1,404.5241922667533
PSMB8,404.3888038253809
MRPS7,404.2473040904269
PLEKHF2,404.1545598621068
MMRN2,404.06268293990945
SFPQ,404.0374938227827
WDR81,404.0141439331289
DNM3,403.6684782419396
SRPX,403.6555645018243
ZNF622,403.4086941066652
PPP3CA,403.3925467827841
POLG,403.1703324076363
ZCCHC8,403.13128715016376
RAB15,403.0277289739011
HYAL2,402.52348018393405
C1orf64,402.2385290545575
FCGRT,402.05590992753264
TRPC3,401.88502819027144
PRC1,401.8620481209613
DYX1C1,401.7734285930568
STK39,401.7044767612241
SCRN3,401.60020205590826
CPEB1,401.5686142920377
NDUFV1,401.5252732409476
PDLIM1,401.35431116232434
MAPK10,401.17212996133566
NRCAM,400.97006510461415
AMPH,400.6492371604766
PSMA1,400.04799311197576
MKNK2,400.0252551159738
FAM59B,399.6140324376584
CGNL1,399.4943882513784
INPP4A,399.46151289456077
TCAP,399.1975642473606
GLI1,399.0866897947588
